class,comment,date,difficultyRatingRounded,qualityRating,thumbsDownTotal,thumbsUpTotal,professor,department,avgRating
25500,"The workload in this class is overwhelming. Every week, we have to write a full single-spaced page in Times New Roman 12, keep up with the readings, handle four exams, do group projects. This one class feels like more work than three of my other classes combined. I understand that it's the law, but does it really need to be this difficult?",2025-09-10 13:46:22 +0000 UTC,5,2,1,0,Linda Ficht,Business,1.3
25500,Just don't.,2025-05-21 08:08:13 +0000 UTC,4,1,0,0,Linda Ficht,Business,1.3
25500,"(25400) Don't have an issue with discussing political events in a business law class but she does get way too personal in lectures. This may be a college-wide organization issue, but we'd sometimes have entire lectures just going over misleading quiz questions (there is a group project but no weekly homework).",2025-05-17 19:54:23 +0000 UTC,4,2,0,0,Linda Ficht,Business,1.3
25500,"The worst professor at Purdue. She is disrespectful toward students, brings up her irrelevant personal politics, and genuinly just does not like students. There is no reason she still has a job. There is piles of work for a one credit class. DO NOT take this class.",2025-05-14 05:32:59 +0000 UTC,4,1,0,0,Linda Ficht,Business,1.3
25500,"She took off points from a project for ""not having paragraphs""&#8212;Didn't give me back the points until I contacted course coordinator for the complex task of looking at my submission and seeing paragraphs. Otherwise, horrible self-obsessed teacher. Spends more time talking about how she used to be successful instead of the material she was given&#8212;Avoid",2025-05-13 00:40:53 +0000 UTC,4,1,1,0,Linda Ficht,Business,1.3
25500,THE BEST!!!! ,2025-05-10 01:53:27 +0000 UTC,5,1,1,0,Linda Ficht,Business,1.3
25500,A hamster spinning in a wheel could teach better.,2025-05-08 22:50:46 +0000 UTC,3,1,0,0,Linda Ficht,Business,1.3
25500,I did not wear my seatbelt on the way to class in hopes that I wouldn't make it.,2025-05-08 22:49:55 +0000 UTC,3,1,0,3,Linda Ficht,Business,1.3
25500, Never take her,2025-05-06 20:21:55 +0000 UTC,5,1,0,0,Linda Ficht,Business,1.3
25500,"She isn't great.. She brings up political views often which is unnecessary, also spends very minimal time talking about actual lecture material and instead goes on tangents about her career and how amazing she was. Quizzes and assignments aren't that hard though and grading criteria is clear ill give her that ",2025-05-06 18:46:39 +0000 UTC,1,2,0,1,Linda Ficht,Business,1.3
25500,"Removed 5 attendance pts (3.5% of final grade!) despite attending every class
Has no respect for students or other staff&#8212;assumes everyone else is stupid
Spends more time talking about her life than class&#8212;went on a trip to see a judge, went to LA during Katrina, was in military, wrote a law
Barely goes over material weekly quizzes
Grades arbitrarily",2025-05-04 15:43:14 +0000 UTC,4,1,0,1,Linda Ficht,Business,1.3
25500,"To start, during lectures she doesn't stay on topic and is heavily opinionated. She constantly brings up political views and talks about random stuff that has no bearing on the class. Normally I wouldn't mind this but when you have an extremely difficult tests at the end of every week its not helpful. Don't take this class! ",2025-05-02 15:59:46 +0000 UTC,5,1,0,2,Linda Ficht,Business,1.3
25500,"Besides the fact that she sounds like mickey mouse with a cold, her lectures were constantly interrupted by her need to make herself feel important. I dont think there was a week in the entire semester where she didn't bring up the law she wrote, her fridge, or belittle students. There is a reason she is the lowest rated at professor at Purdue",2025-05-01 20:41:09 +0000 UTC,3,1,0,2,Linda Ficht,Business,1.3
25500,"Attendance is mandatory, but I don't see the point of going to her lectures since she often goes off topic and doesn't cover material related to the quizzes. If the quizzes weren't so difficult, she'd be a good professor for anyone who enjoys listening to stories.
",2025-05-01 19:35:05 +0000 UTC,5,1,0,1,Linda Ficht,Business,1.3
25500,I'd rather actually get by a car if it means i never get to take her class ever again. ,2025-05-01 18:08:17 +0000 UTC,3,1,0,1,Linda Ficht,Business,1.3
25500,It is a waste of energy to explain everything wrong with her teaching style. I don't understand how she was hired and how she has managed to keep this job; she needs to change fields.,2025-04-30 20:54:09 +0000 UTC,3,1,0,1,Linda Ficht,Business,1.3
25500,"So many papers and studying for a ONE credit hour class. Lectures are useless & mandatory. She always strays off topic, into a personal/political rant. Very rude tone as well and assumes the worst of people. You have to extensively analyze textbook for quizzes. She doesn't even know what's on her quizzes and blames others for poor questions.",2025-04-30 08:51:36 +0000 UTC,3,1,0,0,Linda Ficht,Business,1.3
CE355,"Very caring, teaches well (slides), and grade is mostly group projects.",2026-06-25 02:16:35 +0000 UTC,4,5,0,0,Loring Nies,Civil Engineering,4.1
CE355,"I really enjoyed this class, Dr. Nies is a great professor who clearly cares about his students and their learning. Semester long group project is the majority of the class, so having a good group makes a huge difference. ",2026-04-26 19:26:09 +0000 UTC,2,5,0,0,Loring Nies,Civil Engineering,4.1
CE350,"A really, really great professor. Definitely take him if you can!",2025-12-09 23:21:39 +0000 UTC,2,5,0,0,Loring Nies,Civil Engineering,4.1
EEE355,Dr. Nies is great! 10/10 recommend taking his class.,2023-02-22 17:13:17 +0000 UTC,1,5,0,0,Loring Nies,Civil Engineering,4.1
EEE355,"This is my second class with Dr. Nies as the professor. His lectures were amazing and this was one of the most useful classes I took this semester. However, if your group does not pull their weight for the projects, the class feels like a LOT of work.",2022-12-28 20:52:18 +0000 UTC,2,5,0,0,Loring Nies,Civil Engineering,4.1
CE355,"Professor Nies is a fairly easy-going professor. The class is based around group projects so if you have bad group then it'll be more stressful than it needs to be. He is educated on the subject, but seems close minded if you do not agree with the things he says. Could do a better job at communicating deadlines and giving feedback on assignments",2022-12-21 20:54:30 +0000 UTC,2,4,0,0,Loring Nies,Civil Engineering,4.1
CE355,"Dr. Nies is one of the best professors at Purdue. He truly cares about students and runs his class in an engaging, unconventional way. Take the time to speak with him if you can, he has a lot of great insight and knowledge. If you put in the effort, you'll get an A no problem. Make sure to do well on group projects and you'll be fine.",2022-12-21 02:01:22 +0000 UTC,2,5,0,0,Loring Nies,Civil Engineering,4.1
CE350,"Dr. Nies is a wonderful professor who makes sure that students learn what is actually important and relevant- he doesn't waste time with any stuff that he believes to be unimportant. He gave many opportunities for us to boost our grades, and his lectures really held my attention.",2022-08-18 20:59:01 +0000 UTC,2,5,0,0,Loring Nies,Civil Engineering,4.1
CE350,My biggest issue was that he expected everyone to be very proficient with chemistry and stayed away from explaining anything with chemistry. This was a covid semester so he was really nice and made a certain amount of mini exams and hw skippable for everyone. The exams and hw had a very fair difficulty. He focuses on real world applications.,2022-03-25 01:11:21 +0000 UTC,3,3,0,0,Loring Nies,Civil Engineering,4.1
ENGR131,"Professor Nies does a good job teaching the course, but is very difficult and stubborn if you want to deal with him after class. Those who propose new ideas are not taken into consideration. He gets upset very easily, and did not do a good job of hiding it. Overall I would not recommend professor Nies to any upcoming engineers.",2021-12-15 22:56:48 +0000 UTC,2,2,0,0,Loring Nies,Civil Engineering,4.1
ENGR131,"Pretty decent professor however he is teaching an annoying class. ENGR 131 is one of the most grindy classes I've taken, prepare to spend several hours a week doing group projects. His lectures are pretty boring but he also tells you what's going to be on quizzes the class before.",2021-12-11 18:25:46 +0000 UTC,2,4,0,0,Loring Nies,Civil Engineering,4.1
CE355,"He kept talking about critical thinking and cultural gap and stuff, but he kept using strange slangs that nobody understands on grading on a &quot;what do you think&quot; type question and give you a zero.",2021-11-28 05:44:58 +0000 UTC,2,1,0,1,Loring Nies,Civil Engineering,4.1
EEE355,"Dr. Nies is respected and really make you think critically. The course is easy. However, the TAs that he chose are super biased, which is ironic.",2021-11-16 15:30:47 +0000 UTC,2,3,0,0,Loring Nies,Civil Engineering,4.1
ENGR131,Not much to say. Decent as a lecturer and pretty fair in course evaluations.,2021-05-05 08:47:56 +0000 UTC,2,4,0,0,Loring Nies,Civil Engineering,4.1
CE355,"Nies is a great professor and he really encourages his students to think about sustainability through a critical, but optimistic, lens. This course is extremely group project-oriented.",2020-12-17 18:45:12 +0000 UTC,3,4,0,0,Loring Nies,Civil Engineering,4.1
ENGR131,Oh boy was 131 a time. IDK if it was because of the 7:30 lecture times or because this class was vague. I tried my best in what is supposed to be an easy A class but the engineering team and professor love grading super harshly. The lectures were not exciting and you just go by.,2019-01-06 22:29:15 +0000 UTC,3,2,0,1,Loring Nies,Civil Engineering,4.1
EEE355,"Overall, having Professor Nies and EEE 355 has been an interesting experience. He is kind of goofy and awkward, and encourages thinking rather than memorizing information which I appreciate. The class is extremely group project-heavy and all work is done out of class. Big time commitment but the work is never hard.",2018-11-13 15:13:18 +0000 UTC,3,4,0,0,Loring Nies,Civil Engineering,4.1
CE350,"He is very solid. He tells you exactly what will be on his &quot;mini-exams&quot; before the exam so there are no surprises. Show up to class since it is mandatory, do a little bit of studying before the exam and you will easily get a B. He is pretty funny too and really wants his students to do well in his class.",2018-05-09 13:39:54 +0000 UTC,3,5,0,0,Loring Nies,Civil Engineering,4.1
EEE355,"As long as you schedule weekly meetings with your group, you'll do great in the class. He is very understanding and willing to provide help or extensions. He is funny and passionate about sustainability and makes the class very interesting.",2017-12-19 17:36:27 +0000 UTC,3,5,1,0,Loring Nies,Civil Engineering,4.1
